system_id,ligand_chain_id,n_atoms,plddt_mean,rmsd
8aui__1__1.A_1.B__1.C_1.D_1.G,1.G,13,75.87769230769231,1.086322828117994
8auj__1__1.A__1.C_1.D,1.C,31,96.15032258064518,0.4286310929843608
8auj__1__1.A__1.C_1.D,1.D,11,83.92818181818181,1.1690709051741344
8avq__1__1.A__1.H_1.O_1.R,1.H,34,92.5185294117647,1.0853407557968981
8aw1__1__1.A__1.C,1.C,37,94.60729729729731,0.41061975165845754
8aw7__1__1.A__1.B_1.C,1.B,6,63.333333333333336,0.9969051855562461
8aw7__1__1.A__1.B_1.C,1.C,48,94.39291666666668,0.5211459339699742
8axp__1__1.A__1.C,1.C,16,83.28,0.34832618706082297
8ay6__1__1.A_1.B__1.C,1.C,24,95.76625,2.1410929379430335
8ay8__1__1.A_1.B__1.D,1.D,25,93.79119999999999,0.35347227303319656
8aya__1__1.A_1.B__1.C,1.C,26,97.05346153846153,0.20179944762504118
8azd__1__1.A__1.C,1.C,36,96.65027777777777,0.3087335961444505
8azi__1__1.A__1.C,1.C,35,97.10285714285715,0.290174783110519
8azl__1__1.A__1.C,1.C,36,96.73555555555556,0.3322474431148751
8azm__1__1.A__1.C,1.C,37,96.57108108108109,0.3795408783414741
8azo__1__1.A__1.C,1.C,29,97.97172413793105,0.14941483386461943
8azp__1__1.A__1.C,1.C,28,97.97428571428574,0.10102374355870701
8b1n__1__1.A_1.B__1.C_1.Q,1.Q,27,81.84962962962963,0.18227678010036094
8b1v__1__1.A_1.B__1.E,1.E,29,75.23689655172413,1.0747258453130597
8b25__1__1.A_1.B__1.J,1.J,29,73.61689655172414,2.177067446805368
8b35__1__1.A_1.B__1.E,1.E,20,75.37250000000002,0.32424412619062826
8b43__1__1.A__1.H_1.I_1.J_1.K_1.L,1.J,28,72.20642857142857,1.3838213954884329
8b43__1__1.A__1.H_1.I_1.J_1.K_1.L,1.K,28,35.059642857142855,1.3612092635545807
8b43__1__1.A__1.H_1.I_1.J_1.K_1.L,1.L,28,67.98642857142858,2.51915405797184
8b62__1__1.A__1.C,1.C,36,83.40722222222222,1.4751537350566477
8b67__1__1.A__1.D_1.E_1.G,1.G,29,83.56517241379309,0.3604352676194321
8b6k__1__1.A__1.G_1.H,1.H,28,87.00785714285712,0.21603551358890702
8b6m__1__1.A_1.B__1.E,1.E,40,94.59649999999999,0.5220331254015466
8b72__1__1.A_1.B__1.F_1.G,1.F,16,81.58625,1.11575430978707
8b72__1__1.A_1.B__1.F_1.G,1.G,4,74.3325,0.06941898430736157
8b75__1__1.A__1.B,1.B,34,92.03058823529412,1.37121297390489
8b76__1__1.A__1.G_1.I_1.J,1.J,29,88.65793103448273,0.2088817787555377
8b79__1__1.A__1.G_1.H_1.I,1.G,29,81.32999999999998,0.316629482918245
8b8h__1__1.A_1.B__1.H_1.K,1.H,22,93.77,0.2229849718703227
8b8h__1__1.A_1.B__1.H_1.K,1.K,4,51.1775,0.11819002576960783
8b9h__1__1.A__1.B,1.B,24,91.62166666666667,1.4355499201359097
8b9u__1__1.A_1.B__1.C_1.H,1.C,41,55.411219512195125,2.8489811738555226
8b9u__1__1.A_1.B__1.C_1.H,1.H,3,44.65666666666666,0.25344296317871423
8bab__1__1.A__1.H_1.I,1.H,6,77.63166666666667,0.6635465982924444
8bab__1__1.A__1.H_1.I,1.I,23,93.57043478260869,0.6118613159358645
8baj__1__1.A__1.B,1.B,31,96.75677419354837,0.1275378280782222
8bgc__1__1.A__1.F,1.F,25,94.31880000000001,0.6034252269129297
8bgy__1__1.A_1.B__1.E_1.F,1.E,26,95.29153846153847,0.18133171008405607
8bgy__1__1.A_1.B__1.E_1.F,1.F,21,82.2895238095238,0.4847394645697608
8bgz__1__1.A_1.B__1.F,1.F,19,80.9457894736842,0.05824392167876485
8bir__1__1.A_1.B__1.D,1.D,19,84.93736842105262,0.057319645776529135
8bj3__1__1.A_1.B__1.C,1.C,29,95.65206896551727,0.24463377848325202
8bji__1__1.A_1.B__1.C_1.D,1.C,27,93.50814814814815,0.15615628916428417
8bjt__1__1.A__1.C,1.C,37,94.70135135135136,0.7001199165419857
8bju__1__1.A__1.B,1.B,42,94.10761904761905,0.5632180168593428
8bk0__1__1.A__1.H,1.H,25,94.16680000000001,0.6151504241780447
8bl0__1__1.A__1.C_1.E,1.C,36,97.84972222222221,0.15728269963197225
8bl0__1__1.A__1.C_1.E,1.E,32,88.6753125,0.9571382115098478
8bl1__1__1.A__1.C_1.E,1.C,36,97.95222222222225,0.22418199799804342
8bl1__1__1.A__1.C_1.E,1.E,33,88.94181818181819,0.9359515271170586
8blz__1__1.A__1.B_1.D,1.B,53,97.75339622641508,0.2665335270112788
8blz__1__1.A__1.B_1.D,1.D,6,83.42166666666667,0.6370715084479026
8bnx__1__1.A__1.C,1.C,31,88.02161290322583,1.560195182070866
8bo3__1__1.A__1.B,1.B,41,97.41463414634147,0.6306348960986916
8bo4__1__1.A__1.C,1.C,33,96.12666666666667,0.24654904187997012
8boc__1__1.A__1.B,1.B,41,94.70560975609756,0.465289032917338
8bok__1__1.A__1.B,1.B,37,94.6054054054054,0.4818058743593693
8br0__1__1.A_1.B__1.E_1.F_1.G,1.E,27,89.84740740740739,0.2710331992765848
8br0__1__1.A_1.B__1.E_1.F_1.G,1.F,27,96.60148148148146,0.10370939127037097
8br5__1__1.A__1.E,1.E,29,95.41551724137932,0.34574973645563367
8br6__1__1.A__1.C,1.C,30,93.93833333333332,0.707151174443257
8bsg__1__1.A__1.B,1.B,19,39.907368421052624,0.8528489803750515
8bt0__1__1.A__1.M,1.M,15,93.13533333333332,0.22842808320752334
8bt2__1__1.A__1.M,1.M,17,96.62235294117647,0.43947190044045154
8bvx__1__1.A__1.D_1.F,1.D,17,79.6629411764706,0.6531013117163993
8bvx__1__1.A__1.D_1.F,1.F,4,72.28,0.7135146798922307
8bzx__1__1.A_1.B__1.E_1.F,1.E,26,90.74923076923076,0.3344019834996349
8c0q__1__1.A__1.B_1.C,1.C,17,92.52529411764705,0.3800367032862066
8c0r__1__1.A__1.B_1.C,1.C,19,94.30421052631579,0.3546931266110216
8c1f__1__1.A__1.B_1.C_1.D_1.J,1.B,27,96.99444444444444,0.12634282056397986
8c1f__1__1.A__1.B_1.C_1.D_1.J,1.J,12,64.58999999999999,0.5559201036147869
8c1m__1__1.A__1.C,1.C,21,79.03761904761905,0.8697973766475423
8c3r__1__1.A__1.C,1.C,34,86.43941176470588,1.5662402920243976
8c3u__1__1.A__1.C,1.C,35,57.586571428571425,2.5541837277853925
8c4w__1__1.A__1.J_1.K_1.P,1.J,29,78.0796551724138,0.710186315429275
8c4w__1__1.A__1.J_1.K_1.P,1.K,29,67.15379310344827,1.2126038716382972
8c4w__1__1.A__1.J_1.K_1.P,1.P,3,35.76666666666667,0.13523845234855975
8c6f__1__1.A__1.B_1.C,1.B,53,98.23867924528302,0.2365178605292096
8c6f__1__1.A__1.B_1.C,1.C,6,82.07833333333333,0.3951329953005209
8c6l__1__1.A__1.C,1.C,21,79.85571428571427,0.1272107899692755
8c6n__1__1.A__1.B,1.B,23,88.87434782608695,0.2509077226033043
8c6o__1__1.A__1.C,1.C,34,96.29294117647059,0.21705864462489563
8c6p__1__1.A__1.B,1.B,16,80.00687500000001,0.6579060927967133
8c6q__1__1.A__1.C,1.C,17,85.06176470588235,1.1083876917147295
8c6s__1__1.A__1.C,1.C,20,77.93100000000001,0.6663235295453122
8c6z__1__1.A__1.C_1.E,1.E,29,80.00758620689656,2.09233041130673
8c70__1__1.A__1.B,1.B,20,74.7055,1.631531356172124
8c71__1__1.A__1.C,1.C,16,78.22,0.716029556044149
8c74__1__1.A__1.C,1.C,20,71.828,1.911175860003054
8c7r__1__1.A__1.C_1.D,1.C,27,91.51185185185186,0.8842184102058089
8c7r__1__1.A__1.C_1.D,1.D,29,82.57344827586208,0.41592322233187795
8c9d__1__1.A__1.D,1.D,31,85.92709677419356,0.3425262679211104
8c9e__1__1.A__1.C,1.C,31,95.75419354838712,0.20964584194458435
8cbh__1__1.A__1.C,1.C,32,26.515625,1.893652097872537
8cdx__1__1.A__1.C_1.D,1.D,16,94.60625,1.0772917425899318
8cdz__1__1.A__1.C_1.D_1.E,1.C,4,71.855,0.06226513847657681
8cdz__1__1.A__1.C_1.D_1.E,1.E,18,93.53333333333335,1.1516885359501001
8ce3__1__1.A_1.B__1.E,1.E,19,38.81157894736842,2.1326367072542256
8ceq__1__1.A__1.C,1.C,34,94.3164705882353,0.31248434088266897
8ces__1__1.A__1.C,1.C,37,94.10783783783785,1.606275582174871
8cev__1__1.A__1.C,1.C,27,97.33999999999999,0.19560735691085648
8cex__1__1.A__1.D,1.D,18,93.865,0.22049662638785864
8cey__1__1.A__1.D,1.D,17,95.00235294117647,0.40808895518067745
8chc__1__1.A__1.B,1.B,27,79.14925925925925,0.8232469995653978
8chl__1__1.A__1.C_1.E,1.C,31,97.59645161290324,0.4924166022372476
8chl__1__1.A__1.C_1.E,1.E,6,79.62166666666667,0.7908320748455481
8cij__1__1.A__1.B,1.B,38,90.45473684210526,0.40886544147574977
8cje__1__1.A__1.F,1.F,15,84.93,1.4728669374550294
8cjg__1__1.A__1.D,1.D,16,79.160625,1.3877331895556015
8cji__1__1.A__1.B_1.C,1.C,40,74.12125,3.827668649103102
8cjj__1__1.A__1.B_1.C,1.C,30,78.91466666666665,2.1156581318955587
8cjk__1__1.A__1.B_1.C,1.C,36,79.54305555555554,2.4150272380197015
8cjo__1__1.A__1.B_1.C,1.C,34,74.44764705882352,3.301235063353484
8cju__1__1.A__1.B,1.B,45,68.84066666666666,2.1621317465995586
8ckh__1__1.A_1.B__1.D,1.D,31,63.60612903225807,2.1364582495534603
8cnh__1__1.A__1.B_1.L,1.B,25,92.1792,0.8373653920552518
8cnh__1__1.A__1.B_1.L,1.L,4,60.8275,0.5748585776444695
8cnm__1__1.A_1.B__1.F_1.N_1.S,1.F,7,47.46,0.7233446794112812
8cnm__1__1.A_1.B__1.F_1.N_1.S,1.N,36,84.90416666666665,0.12724923159153265
8cnm__1__1.A_1.B__1.F_1.N_1.S,1.S,18,67.82666666666667,0.5847380438200203
8cno__1__1.A_1.B__1.C_1.E_1.F,1.C,36,83.73944444444446,0.12113179865976179
8cno__1__1.A_1.B__1.C_1.E_1.F,1.E,17,68.15117647058823,1.6033461275046852
8cno__1__1.A_1.B__1.C_1.E_1.F,1.F,13,49.448461538461544,1.5156091139966825
8cnt__1__1.A__1.B_1.C,1.C,27,80.93,1.699370186478646
8cp7__1__1.A__1.B,1.B,21,97.18857142857144,0.08459612263609316
8cqv__1__1.A_1.B__1.K_1.P,1.K,31,98.04612903225807,0.2338385632892823
8cqv__1__1.A_1.B__1.K_1.P,1.P,7,65.71857142857144,0.6546600694692224
8crj__1__1.A__1.B,1.B,34,94.53558823529411,0.8350771524117073
8crl__1__1.A__1.C,1.C,29,92.19206896551725,0.9700780343880631
8cu7__1__1.A__1.C,1.C,28,88.72000000000001,0.8381716457639857
8cvc__1__1.A__1.C_1.J_1.O_1.P,1.C,8,95.69749999999999,0.6377548087103967
8cvc__1__1.A__1.C_1.J_1.O_1.P,1.J,22,88.16818181818181,1.2120234903843898
8cvd__1__1.A__1.B_1.K_1.L,1.K,22,86.75681818181819,1.8624841844695572
8cvd__1__1.A__1.B_1.K_1.L,1.L,8,95.14000000000001,0.49591167605744424
8cve__1__1.A__1.B_1.K_1.L,1.K,21,87.58857142857144,1.5258218287809742
8cve__1__1.A__1.B_1.K_1.L,1.L,10,95.99,0.15784443765651857
8cvf__1__1.A__1.D_1.E_1.F_1.G,1.D,21,86.14142857142858,1.79841656655024
8cvf__1__1.A__1.D_1.E_1.F_1.G,1.E,8,93.67,0.3078597122832935
8cvg__1__1.A__1.B_1.F_1.J,1.F,10,95.885,0.1869684787058399
8cvg__1__1.A__1.B_1.F_1.J,1.J,22,86.65909090909092,1.8156718936916858
8cxs__1__1.A__1.L_1.N,1.L,4,45.5575,0.6824278721702984
8cxs__1__1.A__1.L_1.N,1.N,20,92.579,0.16207849443468106
8cxw__1__1.A__1.N,1.N,29,89.52172413793102,0.5042348623382615
8cyu__1__1.A_1.B__1.F,1.F,30,96.55066666666669,0.22259533502653328
8czl__1__1.A__1.C_1.D,1.D,21,89.29857142857142,0.7026236306020263
8d0f__1__1.A_1.B__1.D,1.D,52,68.43557692307692,2.658853315931718
8d19__1__1.A__1.C_1.D,1.D,20,86.23599999999999,0.39187700647360457
8d3j__1__1.A__1.D_1.E_1.F,1.D,53,97.58528301886795,0.3248943728276058
8d3j__1__1.A__1.D_1.E_1.F,1.E,13,84.79076923076923,0.041405539368013784
8d3j__1__1.A__1.D_1.E_1.F,1.F,5,69.458,0.012723164056167571
8d5b__1__1.A__1.B_1.G_1.H,1.B,26,97.67730769230769,0.17681794036110712
8d5b__1__1.A__1.B_1.G_1.H,1.G,5,60.724000000000004,0.011184281452873585
8d5b__1__1.A__1.B_1.G_1.H,1.H,6,59.635,0.44927073277461177
8d6c__1__1.A__1.F,1.F,27,97.22592592592592,0.11954614095712852
8d6e__1__1.A__1.D,1.D,24,97.30625000000002,0.09975540633632156
8d6f__1__1.A__1.D,1.D,25,96.15279999999998,0.09164572476768798
8d6m__1__1.A__1.C,1.C,21,56.5342857142857,0.7569048136912148
8d6t__1__1.A__1.C,1.C,21,84.25428571428571,0.9993762175544345
8d9b__1__1.A__1.C_1.D,1.C,14,96.39857142857144,0.0856211285711499
8d9c__1__1.A__1.C_1.D,1.C,15,96.50933333333334,0.09692560533554521
8db0__1__1.A__1.E,1.E,15,97.37466666666667,0.14849519911810005
8dcd__1__1.A__1.E_1.Q_1.R,1.E,32,89.210625,1.5714705230021284
8ddb__1__1.A__1.B_1.C_1.E,1.E,12,89.35833333333333,0.20247285923769992
8deg__1__1.A__1.B,1.B,34,88.83794117647058,2.6457478942337214
8dil__1__1.A_1.B__1.K_1.L_1.M,1.K,7,71.91142857142856,1.0992903669721565
8dil__1__1.A_1.B__1.K_1.L_1.M,1.L,31,97.93806451612905,0.2003607930571941
8dil__1__1.A_1.B__1.K_1.L_1.M,1.M,13,83.55461538461539,0.5617008184611999
8djv__1__1.A__1.B_1.C_1.D,1.D,14,87.7757142857143,0.30232759310998786
8dkt__1__1.A_1.B__1.D_1.E,1.D,32,87.82124999999999,0.7911588183769382
8dmt__1__1.A__1.E,1.E,36,90.63916666666665,0.8691548741820705
8dmu__1__1.A__1.E_1.H,1.E,36,93.47027777777777,0.42335960884917034
8dmu__1__1.A__1.E_1.H,1.H,5,61.541999999999994,0.014140049132796859
8dos__1__1.A_1.B__1.C_1.G,1.C,53,64.26000000000002,1.1010534320713512
8dqd__1__1.A__1.B,1.B,39,90.07615384615386,0.654742316441113
8dqs__1__1.A__1.B_1.C_1.D,1.D,31,91.73645161290322,1.5550763671085488
8dse__1__1.A_1.B__1.C_1.G,1.C,9,74.17111111111112,0.11211917784872007
8dse__1__1.A_1.B__1.C_1.G,1.G,32,65.53031250000001,1.7800083809036324
8dsh__1__1.A_1.B__1.C,1.C,27,77.49111111111112,2.04226398365403
8dsh__1__1.A_1.B__1.E_1.F,1.E,27,72.06333333333333,1.8698939419480527
8dsh__1__1.A_1.B__1.E_1.F,1.F,32,65.76500000000001,1.5819180176646666
8dsm__1__1.A_1.B__1.J,1.J,47,89.49425531914895,1.1800775550420801
8du3__1__1.A__1.B,1.B,17,91.92411764705884,0.1179221757294045
8dvo__1__1.A__1.B_1.C_1.D,1.D,33,86.92393939393939,2.530166030396973
8dxk__1__1.A_1.B__1.C,1.C,28,15.025714285714287,2.481050766761576
8e0h__1__1.A__1.C,1.C,36,89.73138888888889,1.631991427599681
8e1h__1__1.A__1.C_1.E_1.F,1.C,27,96.34111111111112,0.11003375604381489
8e1i__1__1.A__1.C_1.D_1.E_1.F,1.C,40,73.48949999999999,1.2959952219682105
8e1i__1__1.A__1.C_1.D_1.E_1.F,1.D,31,96.7909677419355,0.3444664583118736
8e1o__1__1.A__1.D,1.D,35,87.23742857142857,1.1254899267697591
8e1t__1__1.A__1.C_1.E,1.C,31,92.26774193548387,0.8299151989339886
8e1t__1__1.A__1.D,1.D,40,69.27950000000001,2.317866127741504
8e23__1__1.A__1.I,1.I,23,26.679565217391303,0.7258616749652724
8e24__1__1.A__1.G_1.H,1.H,30,81.03099999999999,0.4352583311439851
8e24__1__1.A__1.I,1.I,33,72.51606060606059,1.1688104867590043
8e4s__1__1.A__1.B_1.C_1.D,1.D,30,94.31533333333333,2.035144844631002
8e5i__1__1.A__1.B_1.E,1.B,31,98.2941935483871,0.1151702704372278
8e5i__1__1.A__1.B_1.E,1.E,7,76.32857142857144,1.0454452929379674
8e80__1__1.A__1.B,1.B,30,89.949,1.0418726031892525
8e81__1__1.A__1.B,1.B,31,90.52419354838712,1.0376003643084302
8e9e__1__1.A_1.B__1.I_1.J_1.K,1.I,24,96.72416666666668,0.4343887484413114
8e9e__1__1.A_1.B__1.I_1.J_1.K,1.K,36,96.14083333333333,0.21524453380929773
8e9r__1__1.A_1.B__1.E_1.F,1.E,5,81.59400000000001,0.014984223021711353
8e9r__1__1.A_1.B__1.E_1.F,1.F,16,88.2375,0.16492460466872647
8ea6__1__1.A_1.B__1.C,1.C,35,74.73228571428571,1.6734782917379272
8eef__1__1.A__1.C_1.D,1.C,11,89.11090909090909,0.32807977040708325
8eef__1__1.A__1.C_1.D,1.D,53,98.60830188679245,0.2319879235164811
8efj__1__1.A__1.D,1.D,30,90.818,0.3970356208240717
8emu__1__1.A__1.E,1.E,17,97.40411764705883,1.0643930822642518
8eq9__1__1.A__1.B,1.B,30,86.99166666666666,1.3111867018709968
8er0__1__1.A__1.C_1.D,1.C,31,78.38032258064514,0.536313303674742
8er0__1__1.A__1.C_1.D,1.D,53,95.44358490566039,0.40899427968755675
8erd__1__1.A__1.B,1.B,29,94.96689655172413,1.0887130033399333
8etl__1__1.A__1.C,1.C,17,89.70470588235294,0.3964276796081892
8ewz__1__1.A__1.B_1.C_1.H,1.B,29,91.52862068965516,0.6731498044386155
8ewz__1__1.A__1.B_1.C_1.H,1.C,4,42.5275,0.09107692255571406
8ex1__1__1.A__1.B,1.B,29,94.90724137931032,0.6798378106337638
8ex2__1__1.A__1.B,1.B,26,96.70038461538459,0.17937635059762067
8ex3__1__1.A__1.B_1.C,1.C,31,90.1858064516129,0.7508328173663045
8exl__1__1.A__1.B,1.B,34,94.50823529411765,0.18118492920696072
8exu__1__1.A__1.B,1.B,32,88.3803125,1.5628116905661114
8eym__1__1.A_1.B__1.C_1.E,1.C,19,74.35473684210527,0.8235451979195417
8eym__1__1.A_1.B__1.C_1.E,1.E,19,74.62526315789474,0.3292001039637055
8f1g__1__1.A__1.C,1.C,29,66.75413793103448,2.090914191308202
8f1z__1__1.A__1.B,1.B,33,90.37151515151515,0.5254677956608835
8f5v__1__1.A_1.B__1.C_1.D,1.C,32,76.7184375,0.923447353082729
8f5w__1__1.A_1.B__1.S_1.T,1.S,9,86.71333333333334,0.05280982140022599
8f5w__1__1.A_1.B__1.S_1.T,1.T,31,92.23451612903224,0.9972335548228167
8f61__1__1.A_1.B__1.Q_1.R,1.Q,31,91.97290322580646,0.14190623909322933
8f61__1__1.A_1.B__1.Q_1.R,1.R,9,85.72444444444444,0.3631034714275547
8f8e__1__1.A__1.C,1.C,29,82.43620689655174,1.2339806519060548
8fb1__1__1.A__1.C,1.C,34,95.96588235294116,0.2011199827256035
8fb1__1__1.A__1.D,1.D,33,62.90969696969697,0.18728209095337306
8fcd__1__1.A_1.B__1.C,1.C,32,19.0734375,0.5359808898949454
8fdb__1__1.A_1.B__1.D_1.F_1.H,1.D,16,73.14375000000001,0.6858466318497036
8fdb__1__1.A_1.B__1.D_1.F_1.H,1.H,16,69.30875,0.8632752493213554
8fdx__1__1.A__1.B_1.C,1.B,18,96.95388888888888,0.1300900507224769
8fdx__1__1.A__1.B_1.C,1.C,31,95.54838709677419,0.48074564622250326
8fdz__1__1.A__1.B_1.C,1.B,18,96.475,0.21826155459177565
8fdz__1__1.A__1.B_1.C,1.C,34,92.04264705882353,1.255331893837506
8fe8__1__1.A_1.B__1.C,1.C,38,21.715,1.2993142487938463
8fen__1__1.A__1.B_1.C,1.B,48,97.76729166666667,0.5241401898918668
8fen__1__1.A__1.B_1.C,1.C,22,92.48636363636363,1.4241048924615614
8fgz__1__1.A__1.B,1.B,21,98.21428571428571,0.07124164579196444
8fh4__1__1.A__1.E,1.E,30,95.43266666666666,0.16633861948654058
8fh5__1__1.A__1.B_1.C,1.B,48,98.763125,0.08696975644398605
8fh5__1__1.A__1.B_1.C,1.C,29,97.70241379310346,0.1248712449871562
8fh7__1__1.A__1.B_1.C,1.B,48,98.74395833333334,0.10118017835964911
8fh7__1__1.A__1.B_1.C,1.C,26,97.96846153846157,0.1279179941328692
8fh9__1__1.A__1.B_1.C,1.B,48,98.74729166666668,0.11017497362109709
8fh9__1__1.A__1.B_1.C,1.C,28,97.86785714285715,0.11977022227607573
8fjt__1__1.A_1.B__1.C_1.E,1.C,20,91.542,0.5075281031452802
8fjt__1__1.A_1.B__1.C_1.E,1.E,33,74.83878787878788,2.144613894168178
8fju__1__1.A_1.B__1.C_1.D,1.C,20,93.233,0.22601995424839852
8fju__1__1.A_1.B__1.C_1.D,1.D,34,79.63058823529411,2.1051906647867593
8fjx__1__1.A__1.B_1.C,1.B,33,90.20363636363638,1.0940689968885076
8fjx__1__1.A__1.B_1.C,1.C,18,96.39888888888889,0.4500954829662172
8fjy__1__1.A__1.B_1.C,1.B,18,96.48388888888888,0.3326809505746441
8fjy__1__1.A__1.B_1.C,1.C,32,93.59562500000001,0.7010221495972325
8fo5__1__1.A_1.B__1.E,1.E,17,71.54764705882351,1.4668968226785897
8fp1__1__1.A__1.B,1.B,30,94.45833333333336,0.282958681369989
8fp5__1__1.A__1.C_1.D,1.C,31,93.42096774193548,0.6316191386258686
8fqx__1__1.A__1.B_1.C,1.C,22,90.46272727272728,2.05337870937215
8fsi__1__1.A__1.B_1.C_1.D_1.F,1.B,8,98.38624999999999,0.06481497467770263
8fsi__1__1.A__1.B_1.C_1.D_1.F,1.C,27,96.94740740740741,0.13372194884973423
8ftm__1__1.A__1.E_1.F,1.E,27,88.56148148148148,0.9541485975380495
8ftm__1__1.A__1.E_1.F,1.F,5,77.824,0.01130804625392964
8fwp__1__1.A_1.B__1.D_1.E,1.D,32,83.1903125,0.5085968842582788
8fxn__1__1.A__1.B,1.B,47,95.23531914893616,1.8003391038358432
8fy7__1__1.A_1.B__1.C,1.C,32,93.9325,0.2852644179610796
8fz1__1__1.A__1.G_1.I_1.K,1.G,30,91.03900000000002,1.7637035614191183
8fz1__1__1.A__1.G_1.I_1.K,1.I,4,74.8025,0.05198933441832758
8fz1__1__1.A__1.G_1.I_1.K,1.K,4,70.805,0.2450764248031735
8g20__1__1.A__1.C_1.D_1.G,1.C,22,91.04727272727273,1.8933841380020353
8g20__1__1.A__1.C_1.D_1.G,1.D,4,61.01,0.6288143060895469
8g3e__1__1.A__1.C,1.C,32,70.9403125,2.106641440166571
8g3s__1__1.A__1.E,1.E,43,89.59767441860465,0.6453657158555883
8g4a__1__1.A_1.B__1.C,1.C,19,90.71578947368421,0.39399990001514607
8g62__1__1.A__1.F_1.J_1.L,1.F,32,82.695625,2.346904834015552
8g62__1__1.A__1.F_1.J_1.L,1.J,4,63.495,0.042752517213227384
8g62__1__1.A__1.F_1.J_1.L,1.L,4,62.09,0.06669890237474399
8g63__1__1.A__1.B,1.B,31,94.39419354838711,0.40609551077343914
8g68__1__1.A__1.C,1.C,15,81.60066666666667,0.2445373467649445
8g69__1__1.A__1.C,1.C,15,61.792,0.3257546194076754
8g9d__1__1.A__1.B,1.B,41,69.75585365853658,0.7750153151899003
8gb4__1__1.A__1.E_1.F_1.G,1.F,31,91.70612903225805,0.6304465600401089
8gb4__1__1.A__1.E_1.F_1.G,1.G,40,89.81775,0.634466196125782
8gcz__1__1.A__1.N,1.N,28,78.5,1.4267775183210614
8gdk__1__1.A__1.O,1.O,30,66.43366666666665,2.398433606792368
8gds__1__1.A__1.E,1.E,29,82.11551724137932,0.6986663988635596
8gem__1__1.A__1.B,1.B,28,95.51785714285714,0.8125688070350391
8geu__1__1.A__1.B,1.B,27,94.98444444444446,0.9605239198755074
8gev__1__1.A__1.B,1.B,28,90.70500000000001,0.7460187898310987
8gez__1__1.A__1.B,1.B,22,88.51363636363638,1.7084694683241377
8gf0__1__1.A__1.B,1.B,22,89.80454545454546,1.1124039729353192
8gfd__1__1.A__1.B,1.B,26,84.53423076923079,1.987534910601226
8gff__1__1.A__1.B,1.B,22,91.3372727272727,1.149193874049235
8gfg__1__1.A__1.B,1.B,25,81.8492,0.989309380115225
8gfh__1__1.A__1.B_1.C,1.B,22,66.39772727272727,1.3065284711109637
8gfh__1__1.A__1.B_1.C,1.C,22,61.15045454545455,1.9396958830197673
8gfq__1__1.A__1.B,1.B,20,86.9075,0.30638376098527786
8gfs__1__1.A__1.B,1.B,15,62.431999999999995,0.5821787158991505
8gja__1__1.A_1.B__1.G_1.H,1.G,27,81.67629629629629,0.19024823910950614
8gja__1__1.A_1.B__1.G_1.H,1.H,4,76.7825,0.06514155429444922
8gkf__1__1.A__1.J,1.J,32,96.82781250000001,0.8943040886030265
8gne__1__1.A__1.B,1.B,28,92.54071428571429,0.9196708408607684
8gne__1__1.A__1.E,1.E,28,56.609642857142866,0.6150998221931082
8goy__1__1.A_1.B__1.E,1.E,26,70.5,2.553989511601748
8gpc__1__1.A__1.C_1.D_1.E,1.E,25,89.926,0.8240830145066863
8gpd__1__1.A__1.C_1.D_1.E,1.E,25,90.4192,1.2110498126446214
8gpe__1__1.A__1.C_1.D_1.E,1.E,24,90.61666666666667,0.6451066906812339
8grw__1__1.A_1.B__1.C_1.D,1.C,8,67.59875,0.1709015696847363
8grw__1__1.A_1.B__1.C_1.D,1.D,28,82.85749999999999,0.8264382465362843
8gtv__1__1.A_2.B__2.D,2.D,34,87.05617647058824,2.611871426594638
8gu1__1__1.A_1.B__1.D,1.D,34,41.09705882352941,2.6526009259701753
8gvj__1__1.A__1.B,1.B,41,95.6531707317073,1.8407941795863725
8gww__1__1.A__1.C,1.C,28,31.298928571428572,2.0315425532861493
8gyd__1__1.A_1.B__1.K,1.K,41,63.491707317073164,1.9659274884290114
8gyj__1__1.A_1.B__1.D_1.I,1.D,5,32.312,0.06664597075037303
8gyj__1__1.A_1.B__1.D_1.I,1.I,31,87.83741935483872,1.6761369664546273
8gzc__1__1.A__1.F,1.F,34,96.33294117647058,0.2296743532413127
8h59__1__1.A__1.B,1.B,41,85.31536585365853,0.4107928559972681
8h5y__1__1.A__1.D_1.E,1.D,27,89.13444444444445,0.7160570871569899
8h7r__1__1.A__1.B,1.B,22,79.51681818181818,1.1903650429861163
8haq__1__1.A__1.C,1.C,31,90.9625806451613,1.1581327606100622
8hd3__1__1.A__1.C,1.C,26,84.6026923076923,1.8483849919559017
8he2__1__1.A__1.B_1.C,1.B,24,82.22875,1.4186690843800718
8he8__1__1.A__1.D_1.E,1.D,6,68.30999999999999,0.9400882811347225
8he8__1__1.A__1.D_1.E,1.E,34,97.00117647058823,0.33098067127731373
8hfh__1__1.A__1.B_1.C,1.B,31,95.75645161290323,0.5842367126393622
8hfn__1__1.A__1.C_1.D,1.C,24,90.7375,1.1372316499896655
8hi5__1__1.A__1.B_1.C,1.B,6,74.52166666666666,0.6011458267962312
8hi5__1__1.A__1.B_1.C,1.C,48,92.48604166666667,0.6857669590659222
8hjg__1__1.A__1.E_1.F,1.E,25,93.9764,0.2286095674303554
8hjg__1__1.A__1.E_1.F,1.F,8,74.75625000000001,0.5753899909873134
